"cors","focal","sqq","nyears"
1,"716","716",19
0.073551483138807,"716","713",11
-0.542116094632618,"716","828",11
0.160812592647424,"716","789",18
-0.321635141788429,"716","749",7
-0.377400371921008,"716","788",7
0.215061029150785,"716","823",9
0.369488483052015,"716","865",16
0.156742196085794,"716","750",14
0.363458027429335,"716","826",13
0.258835557527768,"716","825",14
0.813157893377387,"716","898",6
-0.123061820650958,"716","935",12
-0.217905863568234,"716","752",9
-0.125256807581632,"716","822",11
0.244222863786835,"716","787",5
-0.243200737557066,"716","604",6
-0.306689363029581,"716","679",6
-0.540485147832267,"716","714",8
0.539537455748147,"716","934",7
-0.642844303327562,"716","824",5
0.21680327044525,"716","861",5
0.388201091149526,"716","938",4
0.542740767593808,"716","937",4
1,"713","713",13
0.240942893717475,"713","828",8
0.264333188121308,"713","789",13
-0.963783676775074,"713","749",5
0.592765693687715,"713","788",4
0.555919217699764,"713","823",7
-0.260884947919328,"713","865",11
0.0497553267927304,"713","750",11
0.241037346723959,"713","826",10
0.309675339275253,"713","825",10
-0.649330385307129,"713","898",3
0.656782052884328,"713","935",9
0.490844435339766,"713","752",6
0.0607173326420794,"713","822",7
0.781685893637808,"713","787",3
0.506348457900753,"713","604",6
0.13726137345189,"713","679",6
0.317357148021927,"713","714",7
0.47769010008678,"713","934",5
0.592775008451614,"713","824",6
-0.982559935383259,"713","861",4
0.997130539076498,"713","938",3
-1,"713","937",2
1,"828","828",13
0.0667192052560443,"828","789",12
0.467308917599151,"828","749",5
0.618027427129386,"828","788",4
0.161505733187887,"828","823",4
-0.532526321940846,"828","865",10
0.719397462540281,"828","750",9
-0.256648078350117,"828","826",7
0.0592533663890786,"828","825",7
NA,"828","898",0
0.114458537529696,"828","935",6
0.953240736204256,"828","752",3
0.502868217407457,"828","822",7
NA,"828","787",1
0.450045255478366,"828","604",4
0.516154740118151,"828","679",4
-0.0421375150225796,"828","714",7
-0.136568505125568,"828","934",7
-0.141562856800533,"828","824",5
-0.361621230802152,"828","861",6
0.197826484899025,"828","938",5
-0.398948356943664,"828","937",5
1,"789","789",21
0.662689353448858,"789","749",7
-0.130556123808954,"789","788",6
0.275019417469347,"789","823",11
0.210573637901339,"789","865",19
0.104964485536164,"789","750",17
-0.343946886695494,"789","826",15
0.254056894875678,"789","825",16
0.246459417386854,"789","898",7
0.515937569280273,"789","935",14
0.121675466716134,"789","752",10
0.293041904241072,"789","822",12
0.7639772476584,"789","787",6
-0.274601597640234,"789","604",7
0.802542007550782,"789","679",7
-0.0371926122724271,"789","714",9
0.334454417067299,"789","934",8
0.266510653034419,"789","824",6
-0.144520286753413,"789","861",6
0.69500049152298,"789","938",5
0.189484332885065,"789","937",5
1,"749","749",8
0.680304222184391,"749","788",6
-0.224076435628732,"749","823",7
0.351417634460574,"749","865",5
-0.397510874694305,"749","750",7
-0.524941100885484,"749","826",4
-0.296312137034217,"749","825",3
0.966429247616049,"749","898",3
0.215644070292079,"749","935",3
-1,"749","752",2
NA,"749","822",1
NA,"749","787",0
NA,"749","604",0
NA,"749","679",0
NA,"749","714",0
NA,"749","934",0
NA,"749","824",0
NA,"749","861",0
NA,"749","938",0
NA,"749","937",0
1,"788","788",7
0.322441780013817,"788","823",6
-0.750908525384262,"788","865",4
-0.132040125691608,"788","750",6
0.104755235863909,"788","826",4
0.67003645381259,"788","825",3
0.335923679345147,"788","898",3
-1,"788","935",2
NA,"788","752",1
NA,"788","822",1
NA,"788","787",0
NA,"788","604",0
NA,"788","679",0
NA,"788","714",0
NA,"788","934",0
NA,"788","824",0
NA,"788","861",0
NA,"788","938",0
NA,"788","937",0
1,"823","823",11
0.062892067486363,"823","865",9
-0.00693698607979636,"823","750",11
0.613769502225116,"823","826",8
0.518422987945517,"823","825",7
0.0085106113751692,"823","898",6
0.676998722800266,"823","935",6
0.266502377611755,"823","752",5
0.66505832608526,"823","822",3
0.991091638651234,"823","787",3
-1,"823","604",2
1,"823","679",2
NA,"823","714",1
NA,"823","934",0
NA,"823","824",0
NA,"823","861",0
NA,"823","938",0
NA,"823","937",0
1,"865","865",19
0.206748351446651,"865","750",15
-0.379868969078259,"865","826",14
0.274968525078627,"865","825",16
-0.0322482511922169,"865","898",7
0.222895606332126,"865","935",14
-0.716296798325637,"865","752",10
-0.282055349983562,"865","822",12
0.350966201682036,"865","787",6
-0.0246084054512623,"865","604",7
0.286420541724389,"865","679",7
0.436661842060346,"865","714",9
0.310700146080551,"865","934",8
0.40030980976114,"865","824",6
0.818833215315504,"865","861",6
-0.458472648669209,"865","938",5
0.891610852351421,"865","937",5
1,"750","750",17
0.0731415888346902,"750","826",14
-0.305193010451078,"750","825",13
-0.437778888860149,"750","898",7
-0.012015898878614,"750","935",12
-0.188586542397241,"750","752",8
0.257006569877699,"750","822",9
0.714926090843333,"750","787",4
-0.0194295410607081,"750","604",5
0.321074708662997,"750","679",6
0.399031037825639,"750","714",6
0.455709375996758,"750","934",4
-0.708174976439849,"750","824",4
0.603587644772631,"750","861",5
-0.545304276014625,"750","938",4
0.941839405820829,"750","937",3
1,"826","826",15
-0.308506744505821,"826","825",14
-0.244593967438784,"826","898",7
-0.408434754320501,"826","935",13
0.776400766151366,"826","752",9
-0.310940758075794,"826","822",10
-0.140031906662618,"826","787",5
-0.596423801668245,"826","604",6
-0.454212944850516,"826","679",6
-0.437908721382623,"826","714",7
0.382612094820613,"826","934",5
-0.234466568682055,"826","824",5
-0.0776740989208618,"826","861",5
-0.301060345768422,"826","938",4
0.709705111351745,"826","937",3
1,"825","825",16
0.561532530845393,"825","898",7
0.602344587562223,"825","935",14
-0.12557603131461,"825","752",10
0.0254052541017835,"825","822",12
0.512625970367469,"825","787",6
0.369827752118975,"825","604",7
0.283450615185834,"825","679",7
0.206320952370324,"825","714",9
0.557154002071887,"825","934",7
0.677420498680159,"825","824",6
-0.0240636075680943,"825","861",6
0.238453483561862,"825","938",4
0.155485733114951,"825","937",4
1,"898","898",7
0.697625720188588,"898","935",6
-0.294922482044952,"898","752",5
0.877447564532865,"898","822",3
-0.134547695504278,"898","787",3
NA,"898","604",1
NA,"898","679",1
NA,"898","714",0
NA,"898","934",0
NA,"898","824",0
NA,"898","861",0
NA,"898","938",0
NA,"898","937",0
1,"935","935",14
-0.237291024308692,"935","752",10
-0.0627253133135702,"935","822",11
0.516172070028486,"935","787",6
0.664714020991963,"935","604",7
0.567351987646084,"935","679",7
0.608609596592475,"935","714",8
0.0892054881456876,"935","934",6
0.7493788073346,"935","824",6
-0.390564471559061,"935","861",5
0.811457043930058,"935","938",4
-0.96152198010808,"935","937",3
1,"752","752",10
-0.262518456570194,"752","822",8
0.0329360165958765,"752","787",6
-0.363241072923055,"752","604",6
0.223879282288784,"752","679",5
-0.594124843917863,"752","714",5
0.81103285810452,"752","934",4
-0.66407314958709,"752","824",4
-1,"752","861",2
NA,"752","938",1
NA,"752","937",0
1,"822","822",12
0.198704154456759,"822","787",5
-0.587460823431587,"822","604",7
0.283867062119609,"822","679",7
-0.0499692124369697,"822","714",9
-0.0272704135921843,"822","934",7
0.219051186959454,"822","824",6
-0.968957153220946,"822","861",6
0.851286159812454,"822","938",4
-0.998269745222122,"822","937",4
1,"787","787",6
-0.375840057830045,"787","604",4
0.886396692329857,"787","679",3
-0.367664195313744,"787","714",3
-1,"787","934",2
-1,"787","824",2
NA,"787","861",0
NA,"787","938",0
NA,"787","937",0
1,"604","604",7
-0.180410717815092,"604","679",6
0.716910033894566,"604","714",6
0.169699385713083,"604","934",5
0.601436463784247,"604","824",5
-0.996126968377014,"604","861",3
1,"604","938",2
NA,"604","937",1
1,"679","679",7
-0.0130630944656445,"679","714",6
-0.330966490117777,"679","934",4
0.335495456359067,"679","824",5
-0.0545431683684394,"679","861",4
0.196294598807095,"679","938",3
-1,"679","937",2
1,"714","714",9
-0.0764199057690279,"714","934",7
0.87058023339803,"714","824",6
0.138588260320235,"714","861",6
0.5094176305747,"714","938",4
0.357283796389223,"714","937",4
1,"934","934",8
-0.207178009527124,"934","824",5
-0.164683332349452,"934","861",5
0.21542533238687,"934","938",4
0.291920913160006,"934","937",4
1,"824","824",6
-0.629976327768829,"824","861",4
0.988517353621832,"824","938",3
-1,"824","937",2
1,"861","861",6
-0.862706597208753,"861","938",4
0.973046696775204,"861","937",4
1,"938","938",5
-0.849417254402763,"938","937",4
