"cors","focal","sqq","nyears"
0.0831171539649012,"750","939",18
1,"752","752",21
-0.0325798380248791,"752","753",21
-0.434714653300297,"752","787",6
0.17593938257095,"752","788",7
0.0654562062294324,"752","789",21
0.313699482636435,"752","790",21
-0.0311608756055989,"752","822",13
-0.408781502308018,"752","823",13
0.718758373469259,"752","824",6
-0.182423418189741,"752","825",16
0.191016715582994,"752","826",21
-0.0577080274977677,"752","827",21
0.467009818893921,"752","828",13
-0.104764019983897,"752","861",11
-0.314878877710039,"752","863",12
-0.0425377260236458,"752","864",21
0.256446827738991,"752","865",21
-0.662251683345943,"752","866",5
-0.613641474763651,"752","898",12
-0.0654388478231185,"752","899",21
-0.0484825121424735,"752","900",21
-0.0252368778227998,"752","901",21
-0.0672547917857234,"752","902",21
-0.786278421209172,"752","903",5
-0.0366184525963513,"752","934",8
0.433242368698466,"752","935",14
0.0597122269927822,"752","936",21
0.0327742002635736,"752","937",21
-0.171993113350654,"752","938",21
0.376111680371759,"752","939",20
1,"753","753",22
0.824107138527727,"753","787",6
-0.385866031602694,"753","788",7
0.469138688222968,"753","789",22
0.234898728546752,"753","790",22
0.448088202457965,"753","822",14
-0.128601951402526,"753","823",13
